b8,1336, 1616, 192, 488,4000,86, 197, 64,144, 255, 144
b7,704, 1056, 560, 1168,4000,94, 222, 122,137, 255, 169
b6,768, 1100, 68, 440,3900,105, 240, 106,121, 255, 145
b9,1360, 1636, 628, 1000,3650,99, 231, 115,139, 255, 148
g2,1192, 1388, 844, 1028,1150,116, 235, 120,128, 255, 171
g1,1192, 1388, 68, 252,2200,101, 253, 110,121, 255, 166
