b7,668, 964, 748, 1116,3700,100, 225, 134,142, 255, 171
b8,1216, 1512, 172, 540,3300,97, 225, 102,121, 255, 131
b9,1216, 1512, 692, 1060,3600,92, 229, 114,131, 255, 152
g2,1068, 1272, 800, 1172,1200,98, 251, 127,121, 255, 174
g1,1064, 1296, 96, 384,1050,101, 227, 112,121, 255, 155
