b4,764, 1056, 20, 512,4000,82, 214, 107,123, 255, 157
b6,1348, 1732, 196, 616,4000,80, 212, 84,125, 255, 131
b5,716, 1036, 764, 1096,4050,115, 245, 142,125, 255, 184
b7,1388, 1708, 244, 576,3500,115, 248, 96,125, 255, 126
b8,1388, 1708, 716, 1048,4000,115, 245, 104,125, 255, 144
g2,1004, 1220, 924, 1136,930,110, 248, 151,125, 255, 191
g1,1020, 1236, 120, 332,1150,115, 246, 126,125, 255, 182
