b3,1176, 1796, 412, 876,3500,89, 214, 124,131, 255, 169
b1,296, 724, 148, 580,4300,93, 222, 112,125, 255, 151
b2,260, 688, 596, 1028,5250,99, 230, 122,121, 255, 178
